,col1,col2
0,0.315715329672165,0.230080108138152
1,-0.420267698425087,0.609143827873673
2,0.10294444277888,-1.11792832449863
3,-0.105657089354311,-0.112488172604359
4,-0.674777561994501,0.130789698708585
5,-0.195884894156687,-0.290795207315894
6,-0.293537163479968,0.283370160451468
7,1.55935058033403,1.50588318303013
8,1.33699322575583,-0.0312552092286044
9,1.61226957103932,-0.0909690287276523
10,1.37415828964678,-0.298051827860034
11,1.26982990777293,0.630033297341905
12,1.41824764807788,-0.0142125395101532
13,0.507314119263238,0.577750712931188
14,0.133122164957428,-0.566146644501811
15,0.717974986768473,-0.55033160596971
16,-0.19481421885061,-0.433482639962328
17,-0.438366620330667,-0.756065227119624
18,0.56604624294235,-1.06445570079235
19,-0.123386835241988,0.244731531678224
20,1.32091699864922,0.0025738449496477
21,0.198897071272407,0.0155451738294881
22,1.25056825365408,0.375583168904747
23,0.345442748499163,-0.353352024744563
24,0.644225899897115,-1.03660151474666
25,0.438571618235387,-0.616918670396894
26,0.204302454732346,0.0043354767071539
27,-0.741423507043742,-0.232593979703928
28,1.06721499680662,-0.147431211501023
29,-0.597397346776363,0.367727552309633
30,0.770337449525256,-0.0173490849192881
31,0.871802789269098,-0.608167617128108
32,0.615172366111336,-0.826629924392836
33,0.122694589366274,-0.931094397429084
34,1.00070185084478,0.282608690436922
35,0.347198264573231,0.630933486514085
36,0.738366075449298,0.378114039380659
37,1.19548756968842,0.573886336409863
38,0.405635329728805,0.102851641212028
39,0.9244150045597,1.10741202476754
40,-0.181662810192878,-0.286131261738806
41,-0.0927839983357699,-0.52394898874659
42,1.25704526773545,0.616964824493172
43,-0.444248244338168,0.482197031390183
44,0.922305853525215,0.737333546632915
45,0.764013457755129,-0.751316087412111
46,0.462693434616755,0.27475115814034
47,0.354565155578225,-0.36391999811101
48,0.775178674985172,-0.390699130810771
49,1.92506965607035,-0.0961398843302826
50,0.371345476907062,-0.5760343202404
51,0.698450554374764,-1.1648155792269
52,0.0932040988338275,-0.908952010422651
53,-0.256686488376866,0.603791910234585
54,1.55763205559918,-0.263825220614313
55,1.132992368246,0.628653642072058
56,0.44900669367249,-0.726993266079037
57,-0.101753625898197,0.600858323802965
58,0.71663992719571,0.324407086011209
59,-0.209356933874319,-0.441722600596692
60,0.0054254212356406,-0.179860918881413
61,-0.0395116965788811,1.1720594188775
62,-0.179441511458815,-0.892777825651348
63,0.397619509280939,0.110526397336464
64,0.204536072354622,-0.51325710799789
65,1.76130037406555,-0.751706267712481
66,0.408871963317065,-0.570568891036527
67,1.08754306757685,0.471331470199971
68,0.704911329450333,-0.52564489425875
69,1.8845841547725,0.99133911515429
70,1.12598671246797,-0.103547995978849
71,0.581964986522717,0.37938953495512
72,1.13163289940784,-0.359545249755099
73,-0.0821378810286417,0.398515856583505
74,2.47100294141773,-0.839709081005792
75,1.14456844622045,-0.359613243832994
76,1.12211210844475,-0.0043844769222209
77,0.655080686714844,0.0211779145902058
78,0.211900139480643,-0.127430839815443
79,0.968595285701934,0.0327631355132675
80,0.701887819523246,0.666035998968622
81,1.39559436463379,0.172378753325384
82,0.33768230495677,0.267180463968999
83,0.96799482310924,0.175540325257222
84,-0.0604823474222953,0.138247129290216
85,-0.152292899102338,-0.746612095640892
86,0.707666231712491,-0.363509427115941
87,1.2005275771164,-0.672610546161709
88,0.535184111137558,0.0833996767508555
89,0.587431339668072,-0.0127169657077716
90,0.189736787367591,0.286326214276881
91,1.02468016573387,-0.901823361784254
92,1.32961730375318,-0.0628244042838383
93,0.264723771345984,0.0096693201462812
94,1.17671817546423,-0.0883426140752558
95,-0.0663731681895151,0.373733975091409
96,0.062091866747824,0.63335752098825
97,1.01238350586231,0.61707951131628
98,1.01969456195936,0.370504353600346
99,-0.339654837775159,-0.19615853552704
100,3.70203391535066,0.0346998976515354
101,3.92633382644871,0.183629468736055
102,3.65069930844104,0.0544264326250639
103,4.02561065855999,-0.479699637252805
104,3.95115052513906,0.182997713019016
105,3.83123955309813,0.121820144622192
106,2.5799717771606,-0.0792089231849394
107,3.77877979030707,1.01052978704867
108,2.91354764071999,-1.2280159522282
109,1.90863443557586,0.0571985974862338
110,3.06682592514738,0.798563854305038
111,3.11842114079656,1.10067507419305
112,4.10184084429148,0.764456456722388
113,4.16229418935993,0.0734033940014966
114,4.60872068320529,0.321941732442271
115,3.34199349315846,-0.291079664429403
116,2.93975670742737,-0.186353486477633
117,3.38172028688831,-0.321810423790092
118,3.61262280905459,-0.655061191815852
119,3.35753752440557,0.0710817261130036
120,4.01691577614226,-1.51125162254471
121,4.63554194090987,0.621860953813752
122,4.7174951945113,0.569713711578972
123,3.74804141424752,0.929829290924026
124,3.65642904203389,-0.0867087073475928
125,3.40143632816688,0.266373927591768
126,2.9603233573772,1.0515179212595
127,3.74339393071906,-0.188488954945576
128,3.82548145693579,-0.515592362279312
129,3.68771318686864,0.0510139122264881
130,4.29556770334922,-1.12517574371504
131,2.80933857181358,-1.29898174625683
132,4.59563888412165,-0.124940669647617
133,2.73381183475982,-0.0568184569883982
134,4.49241029758662,0.504860536855015
135,2.80961628541166,-0.78245340570901
136,3.87687419658726,0.161559832190574
137,3.36743926094237,-0.1120905922903
138,2.30436752219776,-1.02470959505309
139,3.90689078795777,-0.772744031323411
140,3.79528137114316,-0.302409266577259
141,3.25173069825239,0.192777939842389
142,3.2312954816457,-0.417045844577991
143,3.4128669188941,-0.14448385040562
144,3.15145803143379,0.251956288018819
145,3.49519690976805,-0.8633256263243
146,3.67275566557251,-0.464419629972372
147,3.09413002419298,0.475422281305622
148,2.70174639038067,1.95279169491385
149,3.35077007497557,-0.187562485635357
150,3.43696407207762,0.314200833613708
151,4.31292345545801,0.468251637691742
152,3.45345318491108,-0.268047395918594
153,1.95695346761351,0.143056495746803
154,2.14875307604395,0.676961339556597
155,4.42554028148034,-0.228585405860757
156,3.42372993886467,0.569123186338586
157,2.35189791271144,-0.113874530551736
158,4.01200863342668,0.227739496890129
159,2.75554916677456,-0.227508757593209
160,3.38990638025339,-0.0262159129123643
161,3.72766547981682,-0.435281900539538
162,3.86948273649295,1.63443799042314
163,3.37806254766939,-0.0573066887968636
164,4.5874291940243,0.371283484094006
165,3.73011703864366,-0.0641363841042166
166,3.72945335644156,-0.255905848513348
167,4.26266153779738,0.356348658918155
168,3.32141992055919,-0.0359913828166455
169,3.45769429021966,-0.298108500168255
170,2.97280524904383,0.0907233953726195
171,2.22370277202523,0.95382421905835
172,3.56245552572386,0.204322989705367
173,3.79568828743434,0.433001034774008
174,2.45019394588047,0.593707517969952
175,2.75364929647187,-0.672296776221515
176,3.89017685902892,-0.307600119549599
177,4.70223132693564,0.301003100573527
178,3.94671160082229,0.393023455087395
179,4.18481491058665,0.204034544222281
180,3.72165689746467,0.470349634055545
181,4.13110756878537,-0.215900732235225
182,2.85494463644987,-0.24964089984853
183,3.25769407236442,1.20164084164986
184,3.9576048037285,-0.304874818798447
185,3.31881157230126,0.244624607782472
186,3.8700369462091,-0.323404829117517
187,3.46343795536186,0.457216764598852
188,3.87049201417663,0.981958383205837
189,3.18969985072168,-0.243382635376036
190,3.992160847992,-0.23036229281884
191,3.34584169978126,-0.301381607142974
192,3.73252102848432,0.257885347891297
193,2.88301527621604,-0.632736177572282
194,3.07954263390793,-0.220738707307539
195,3.39814762818505,-0.353081081141804
196,3.83586484873333,-0.776870595538413
197,3.50433696006734,-0.605775683553552
198,4.17882007118908,0.236586880419439
199,3.8545837674951,0.0161928771081548
200,-0.312172110842108,1.70885262497756
201,0.564785842768732,2.32953846614141
202,-0.304465949442909,1.89509825126815
203,-0.274048202616539,2.37294344007932
204,0.668496009858412,1.71479276654357
205,-0.240872636239021,1.13075044764364
206,0.336586816058762,2.32318269638525
207,0.219905230623276,2.48514605192106
208,0.28795634652817,2.29222410247163
209,-0.0139353408402092,1.47217654326119
210,0.0497388647368614,2.08063985133285
211,-0.646110077695425,1.24805399365081
212,-0.13918076665842,1.93247897812802
213,0.001877188886062,2.80500894436739
214,0.0904141162373197,2.11603020492022
215,0.606552995455734,1.75915029434348
216,-0.0017724488593072,1.03782365761113
217,0.579093830722617,1.9443238916733
218,-0.377100913543816,2.59603783787122
