,col1,col2
0,1.225159742108192,-0.9517311629068608
1,1.0163036469679392,-1.725175059728889
2,0.3353400426414293,-1.724895500873389
3,1.786348220564976,-1.7826531362268956
4,1.0167509434950424,1.062569464814329
5,-1.514052012096356,-1.811038400446143
6,0.8436497458624485,-1.579146940794542
7,0.657993747549926,0.0762128243940172
8,1.2439516549060756,0.1740761587904431
9,1.3409668519899474,0.1301049546699821
10,-1.4516437182291584,-1.948450218288214
11,-0.915810424805859,-0.8370383440189033
12,-0.9388790416948392,-0.9397085273668196
13,-1.5251360599483266,-1.7351436048201574
14,-0.1795301066023436,0.016550673381809
15,-1.4729202885852255,-1.5246969067403169
16,-1.6701266472346363,-1.7655415409772923
17,-0.6459676337242575,-0.8222652688277844
18,-0.8586139591187398,-0.7998710930208723
19,-1.0042385686542603,-1.0531678513307243
20,-1.0640942919339254,-1.30411193475169
21,1.0822322907331814,0.140906753707674
22,0.8957458716102078,-3.0730933212702363
23,-0.8061322198847196,-0.9877956951177856
24,1.429553643897321,0.583480981479606
25,-0.2185521298158591,-0.1553548738579603
26,0.94674932347,-1.0640115428787955
27,-1.1686519039338683,-1.3857251718468966
28,0.8600585816970234,-1.5788989979540726
29,0.7037526839595938,-1.2196601434087937
30,0.3353725394904228,-2.1405567185806573
31,0.3791521315025614,-1.4510508271765508
32,0.838278759571022,-0.7401197757164277
33,0.360672003031424,-3.55034519094568
34,-1.5150291486441918,-1.6771313174035145
35,-1.725688749351555,-1.923005315384965
36,-2.4876005766271687,-2.6848054004530653
37,-1.0629432685698996,-1.1436384441711789
38,-1.6613298908824894,-1.894645829045333
39,-0.0635648864180438,0.4168274882770026
40,-1.86028379213312,-2.195624201829191
41,-0.7434926530066873,-1.0010122943497577
42,-0.8256553806682068,-0.5718583663252923
43,-0.2206405451393298,-0.160959837293374
44,0.6338928492949886,-1.6481209763884728
45,1.0510863967400912,-0.4513835036107801
46,-1.5426142139890375,-1.635864569767462
47,1.1022762371631158,-0.6731986033315397
48,-1.888628217142608,-2.093899155766968
49,-0.994313002710536,-1.0815176021312312
50,1.628043770373682,0.0452638584060318
51,-0.5110392855675485,-0.3965601429775249
52,1.0450302948109491,0.4337846941832495
53,-0.9467761998127696,-0.6732453427191509
54,0.8515511967861451,-0.1941753447328451
55,1.1583067514276764,-0.358965747465808
56,1.541490175572915,0.5571161064900652
57,1.2369413017512458,-1.4062892221984786
58,0.2045501163483281,-2.211542643542082
59,0.80987106724055,-1.4332850957666348
60,-2.002767497480017,-2.5087077202445345
61,-1.2970020380097405,-1.3526774366237233
62,0.8026331415728443,-1.2237699429497573
63,0.4317778627719238,-0.3788910909831218
64,-0.6418866830693541,-0.5304759477637152
65,0.8125103036919402,-1.1953327598145942
66,0.4895943442755851,-2.640212302441292
67,-0.7570694356885246,-0.6425402819698823
68,-0.1234381478013538,0.0794062112002089
69,1.3431731824022082,-1.4376437784017102
70,0.9682397270086008,-0.8110076669638429
71,-1.2567874372920982,-1.3945900637342394
72,-1.1150923735869438,-1.1358298254770207
73,-1.2974125012987328,-1.4607701904951218
74,1.720039334867802,0.3446517283259156
75,1.4383643130002657,-2.1126041065409287
76,-0.2941217760942954,-0.1968827854233251
77,1.0234550918547811,-2.424025916224406
78,0.3880592550946575,0.9085673034512982
79,1.3721458125116248,-1.341476539166605
80,-2.460705524260485,-3.2553843331111474
81,-1.6191747348613683,-2.1560399457709565
82,-1.5051379395690547,-1.7208600210772385
83,1.2406916799657408,-1.454767722661404
84,1.2488116828052849,0.1535792145446208
85,0.6697134013408821,-2.4219501937425707
86,2.118920442560293,0.5871473447083493
87,-0.4962972242188158,-0.3849244740509583
88,-1.3774225550040475,-1.6027306278491578
89,0.8245896878978297,-1.4609228685683897
90,-0.5725858935449032,-0.5045161501547037
91,0.1712564996980232,0.7294311476080331
92,0.7091780595073598,-2.379926193005182
93,-1.5351972519218573,-1.6189809746872943
94,1.506317712770021,-0.3306207574308819
95,1.5354302522713033,0.1609769200793738
96,-0.7220306139888414,-0.7788902376069784
97,-0.8972571860092429,-0.7068912211057101
98,-0.97705220643933,-1.1293779766923735
99,0.8806841722794845,-1.3383603773997357
100,0.1356721474246116,0.5731753675383155
101,1.035236098881063,-1.3979880718820508
102,1.4753916077914933,-0.5426850181929859
103,-0.3025356585345433,0.1545220610530229
104,-1.6141378164566742,-1.566690528956543
105,1.6346816493197869,1.6605114662269962
106,-0.6176658710716597,-0.2400249554912088
107,-1.0760966260614102,-1.1435610925684505
108,0.904712065509431,-0.8286165138195722
109,0.5303450958390454,-3.259501515208933
